model_name,criterion,optimizer,learning_rate,num_epochs,input_size,hidden_layers,qtd_hidden_layers,activation_function,accuracy,average_loss
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 8, 12]",3,ReLU,0.9008446566287184,0.26063336431980133
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 8, 14]",3,ReLU,0.910025706940874,0.24545452743768692
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 8, 16]",3,ReLU,0.9092912229159016,0.2322763204574585
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 8, 18]",3,ReLU,0.9008446566287184,0.262137271463871
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 8, 20]",3,ReLU,0.9081894968784429,0.24403126537799835
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 10, 2]",3,ReLU,0.5989717223650386,1.0468161702156067
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 10, 4]",3,ReLU,0.9118619170033052,0.27827969193458557
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 10, 6]",3,ReLU,0.8990084465662872,0.2719607353210449
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 10, 8]",3,ReLU,0.9092912229159016,0.25513578951358795
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 10, 10]",3,ReLU,0.9151670951156813,0.24159501492977142
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 10, 12]",3,ReLU,0.9015791406536908,0.2664882391691208
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 10, 14]",3,ReLU,0.9089239809034153,0.24397438019514084
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 10, 16]",3,ReLU,0.9081894968784429,0.24661988765001297
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 10, 18]",3,ReLU,0.9092912229159016,0.24591873586177826
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 10, 20]",3,ReLU,0.9107601909658465,0.24203749746084213
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 12, 2]",3,ReLU,0.26037458685273596,1.833051323890686
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 12, 4]",3,ReLU,0.906720528828498,0.26281099021434784
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 12, 6]",3,ReLU,0.9173705471905986,0.22062083333730698
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 12, 8]",3,ReLU,0.9070877708409842,0.2507542073726654
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 12, 10]",3,ReLU,0.8946015424164524,0.28091585636138916
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 12, 12]",3,ReLU,0.9078222548659567,0.24754344671964645
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 12, 14]",3,ReLU,0.9151670951156813,0.22406833618879318
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 12, 16]",3,ReLU,0.8993756885787734,0.26277831196784973
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 12, 18]",3,ReLU,0.9140653690782226,0.22590180486440659
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 12, 20]",3,ReLU,0.9125964010282777,0.2369534894824028
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 14, 2]",3,ReLU,0.26037458685273596,1.8351750373840332
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 14, 4]",3,ReLU,0.9078222548659567,0.27375927567481995
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 14, 6]",3,ReLU,0.9125964010282777,0.2510436028242111
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 14, 8]",3,ReLU,0.9111274329783328,0.24622700363397598
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 14, 10]",3,ReLU,0.914799853103195,0.22776897996664047
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 14, 12]",3,ReLU,0.9111274329783328,0.24274393916130066
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 14, 14]",3,ReLU,0.9144326110907087,0.2469402477145195
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 14, 16]",3,ReLU,0.8912963643040764,0.28114843368530273
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 14, 18]",3,ReLU,0.889092912229159,0.27861104905605316
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 14, 20]",3,ReLU,0.9144326110907087,0.23113086819648743
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 16, 2]",3,ReLU,0.8964377524788836,0.31112994253635406
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 16, 4]",3,ReLU,0.9078222548659567,0.25801970064640045
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 16, 6]",3,ReLU,0.9023136246786633,0.2651326209306717
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 16, 8]",3,ReLU,0.9103929489533603,0.24003637582063675
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 16, 10]",3,ReLU,0.910025706940874,0.25004542618989944
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 16, 12]",3,ReLU,0.9096584649283878,0.24662698060274124
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 16, 14]",3,ReLU,0.9151670951156813,0.23273493349552155
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 16, 16]",3,ReLU,0.9122291590157914,0.24586126953363419
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 16, 18]",3,ReLU,0.9114946749908189,0.24789340049028397
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 16, 20]",3,ReLU,0.9122291590157914,0.2490696832537651
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 18, 2]",3,ReLU,0.26037458685273596,1.8358730673789978
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 18, 4]",3,ReLU,0.9140653690782226,0.24819079041481018
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 18, 6]",3,ReLU,0.9133308850532501,0.23738423734903336
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 18, 8]",3,ReLU,0.9133308850532501,0.24369800090789795
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 18, 10]",3,ReLU,0.9085567388909291,0.24749208241701126
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 18, 12]",3,ReLU,0.9166360631656262,0.22737012058496475
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 18, 14]",3,ReLU,0.9074550128534704,0.2495655119419098
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 18, 16]",3,ReLU,0.9092912229159016,0.24126817286014557
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 18, 18]",3,ReLU,0.9085567388909291,0.24253223836421967
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 18, 20]",3,ReLU,0.9129636430407638,0.22481579333543777
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 20, 2]",3,ReLU,0.26037458685273596,1.8333550691604614
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 20, 4]",3,ReLU,0.9140653690782226,0.23287643492221832
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 20, 6]",3,ReLU,0.9184722732280572,0.21978573501110077
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 20, 8]",3,ReLU,0.9133308850532501,0.23612737655639648
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 20, 10]",3,ReLU,0.9012118986412045,0.2641449272632599
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 20, 12]",3,ReLU,0.9063532868160118,0.26027074456214905
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 20, 14]",3,ReLU,0.9136981270657363,0.23307449370622635
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 20, 16]",3,ReLU,0.9155343371281675,0.2227502390742302
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 20, 18]",3,ReLU,0.9111274329783328,0.23353570699691772
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[18, 20, 20]",3,ReLU,0.9063532868160118,0.24781562387943268
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 2, 2]",3,ReLU,0.26037458685273596,1.834165096282959
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 2, 4]",3,ReLU,0.9070877708409842,0.2922450006008148
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 2, 6]",3,ReLU,0.9012118986412045,0.27368588745594025
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 2, 8]",3,ReLU,0.8960705104663974,0.28928105533123016
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 2, 10]",3,ReLU,0.9118619170033052,0.2403475120663643
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 2, 12]",3,ReLU,0.9133308850532501,0.23584232479333878
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 2, 14]",3,ReLU,0.9052515607785531,0.2542727068066597
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 2, 16]",3,ReLU,0.8990084465662872,0.27070531249046326
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 2, 18]",3,ReLU,0.9089239809034153,0.25775524973869324
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 2, 20]",3,ReLU,0.9063532868160118,0.2528531476855278
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 4, 2]",3,ReLU,0.7605582078589791,0.8227996826171875
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 4, 4]",3,ReLU,0.9034153507161219,0.26266980171203613
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 4, 6]",3,ReLU,0.9041498347410943,0.275562047958374
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 4, 8]",3,ReLU,0.9129636430407638,0.24032596498727798
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 4, 10]",3,ReLU,0.9188395152405435,0.23149553686380386
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 4, 12]",3,ReLU,0.9144326110907087,0.2398350089788437
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 4, 14]",3,ReLU,0.9107601909658465,0.24947459995746613
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 4, 16]",3,ReLU,0.9092912229159016,0.2531270831823349
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 4, 18]",3,ReLU,0.9133308850532501,0.24827765673398972
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 4, 20]",3,ReLU,0.9081894968784429,0.24923091381788254
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 6, 2]",3,ReLU,0.8005875872199779,0.5956371426582336
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 6, 4]",3,ReLU,0.9111274329783328,0.254031702876091
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 6, 6]",3,ReLU,0.9144326110907087,0.2525125965476036
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 6, 8]",3,ReLU,0.9125964010282777,0.2517716586589813
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 6, 10]",3,ReLU,0.9078222548659567,0.2496485710144043
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 6, 12]",3,ReLU,0.9085567388909291,0.2508334517478943
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 6, 14]",3,ReLU,0.9004774146162321,0.2612919807434082
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 6, 16]",3,ReLU,0.9107601909658465,0.24019792675971985
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 6, 18]",3,ReLU,0.9045170767535806,0.25853492319583893
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 6, 20]",3,ReLU,0.9151670951156813,0.2286083698272705
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 8, 2]",3,ReLU,0.26037458685273596,1.8360658288002014
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 8, 4]",3,ReLU,0.9166360631656262,0.2501883879303932
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 8, 6]",3,ReLU,0.9162688211531399,0.24922485649585724
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 8, 8]",3,ReLU,0.9129636430407638,0.24514711648225784
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 8, 10]",3,ReLU,0.9125964010282777,0.23159638047218323
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 8, 12]",3,ReLU,0.9107601909658465,0.24851763248443604
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 8, 14]",3,ReLU,0.9192067572530297,0.21849888563156128
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 8, 16]",3,ReLU,0.9166360631656262,0.22670339792966843
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 8, 18]",3,ReLU,0.914799853103195,0.22211167216300964
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 8, 20]",3,ReLU,0.9151670951156813,0.23424119502305984
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 10, 2]",3,ReLU,0.26037458685273596,1.8348537683486938
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 10, 4]",3,ReLU,0.7040029379360999,0.8511660099029541
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 10, 6]",3,ReLU,0.9114946749908189,0.24426357448101044
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 10, 8]",3,ReLU,0.9063532868160118,0.2567397207021713
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 10, 10]",3,ReLU,0.8975394785163423,0.2680627405643463
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 10, 12]",3,ReLU,0.8839515240543518,0.29509933292865753
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 10, 14]",3,ReLU,0.9136981270657363,0.22805176675319672
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 10, 16]",3,ReLU,0.9177377892030848,0.22571299970149994
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 10, 18]",3,ReLU,0.9129636430407638,0.23730192333459854
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 10, 20]",3,ReLU,0.9034153507161219,0.25567367672920227
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 12, 2]",3,ReLU,0.6860080793242747,0.8835966289043427
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 12, 4]",3,ReLU,0.9107601909658465,0.24337805807590485
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 12, 6]",3,ReLU,0.9122291590157914,0.2274419292807579
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 12, 8]",3,ReLU,0.9059860448035255,0.2529744505882263
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 12, 10]",3,ReLU,0.9015791406536908,0.25960077345371246
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 12, 12]",3,ReLU,0.9136981270657363,0.2283111736178398
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 12, 14]",3,ReLU,0.9070877708409842,0.25060877948999405
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 12, 16]",3,ReLU,0.9111274329783328,0.24081535637378693
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 12, 18]",3,ReLU,0.9001101726037458,0.2649574875831604
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 12, 20]",3,ReLU,0.9045170767535806,0.2548670321702957
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 14, 2]",3,ReLU,0.8318031582813074,0.4987473785877228
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 14, 4]",3,ReLU,0.9048843187660668,0.24075616896152496
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 14, 6]",3,ReLU,0.9081894968784429,0.26209355890750885
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 14, 8]",3,ReLU,0.9155343371281675,0.2245567962527275
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 14, 10]",3,ReLU,0.9037825927286082,0.2476140335202217
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 14, 12]",3,ReLU,0.9023136246786633,0.2615028843283653
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 14, 14]",3,ReLU,0.9136981270657363,0.23199909180402756
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 14, 16]",3,ReLU,0.9129636430407638,0.2270403876900673
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 14, 18]",3,ReLU,0.9063532868160118,0.2534833401441574
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 14, 20]",3,ReLU,0.9159015791406537,0.22163505852222443
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 16, 2]",3,ReLU,0.9114946749908189,0.29026246070861816
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 16, 4]",3,ReLU,0.8990084465662872,0.2742924988269806
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 16, 6]",3,ReLU,0.910025706940874,0.25309455394744873
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 16, 8]",3,ReLU,0.9078222548659567,0.24899007380008698
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 16, 10]",3,ReLU,0.9096584649283878,0.24453529715538025
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 16, 12]",3,ReLU,0.9004774146162321,0.27545681595802307
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 16, 14]",3,ReLU,0.9037825927286082,0.25726401060819626
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 16, 16]",3,ReLU,0.9070877708409842,0.25320670008659363
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 16, 18]",3,ReLU,0.9125964010282777,0.23639848083257675
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 16, 20]",3,ReLU,0.9170033051781123,0.2268388792872429
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 18, 2]",3,ReLU,0.535438854204921,0.9772345721721649
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 18, 4]",3,ReLU,0.9107601909658465,0.24299657344818115
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 18, 6]",3,ReLU,0.9081894968784429,0.2518484443426132
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 18, 8]",3,ReLU,0.9081894968784429,0.2541544735431671
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 18, 10]",3,ReLU,0.9023136246786633,0.2617366760969162
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 18, 12]",3,ReLU,0.9107601909658465,0.25188542902469635
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 18, 14]",3,ReLU,0.9004774146162321,0.265968918800354
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 18, 16]",3,ReLU,0.9107601909658465,0.2389763817191124
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 18, 18]",3,ReLU,0.914799853103195,0.22779811173677444
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 18, 20]",3,ReLU,0.9103929489533603,0.24744947254657745
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 20, 2]",3,ReLU,0.26037458685273596,1.8347094655036926
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 20, 4]",3,ReLU,0.9092912229159016,0.2837364077568054
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 20, 6]",3,ReLU,0.9085567388909291,0.23114601522684097
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 20, 8]",3,ReLU,0.910025706940874,0.24929487705230713
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 20, 10]",3,ReLU,0.9063532868160118,0.26419728994369507
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 20, 12]",3,ReLU,0.9096584649283878,0.24771246314048767
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 20, 14]",3,ReLU,0.9144326110907087,0.23341426998376846
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 20, 16]",3,ReLU,0.9181050312155711,0.22862942516803741
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 20, 18]",3,ReLU,0.9166360631656262,0.22496505826711655
MLP,CrossEntropyLoss,Adam,0.01,100,16,"[20, 20, 20]",3,ReLU,0.9170033051781123,0.23259738087654114
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 2, 2]",3,ReLU,0.26037458685273596,1.835782527923584
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 2, 4]",3,ReLU,0.26037458685273596,1.8351657390594482
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 2, 6]",3,ReLU,0.6804994491369812,0.7920954525470734
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 2, 8]",3,ReLU,0.6973925817113478,0.8169408738613129
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 2, 10]",3,ReLU,0.9001101726037458,0.2775183320045471
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 2, 12]",3,ReLU,0.6452442159383034,0.7931567132472992
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 2, 14]",3,ReLU,0.6551597502754315,0.7957579493522644
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 2, 16]",3,ReLU,0.26037458685273596,1.835165023803711
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 2, 18]",3,ReLU,0.26037458685273596,1.835653007030487
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 2, 20]",3,ReLU,0.6496511200881381,0.79646235704422
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 4, 2]",3,ReLU,0.6973925817113478,0.7744756042957306
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 4, 4]",3,ReLU,0.6760925449871465,0.8036823868751526
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 4, 6]",3,ReLU,0.6518545721630554,0.7643545567989349
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 4, 8]",3,ReLU,0.26037458685273596,1.8354359865188599
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 4, 10]",3,ReLU,0.26037458685273596,1.8351691961288452
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 4, 12]",3,ReLU,0.9056188027910393,0.26228028535842896
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 4, 14]",3,ReLU,0.9096584649283878,0.24807719886302948
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 4, 16]",3,ReLU,0.6492838780756518,0.853714108467102
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 4, 18]",3,ReLU,0.9089239809034153,0.25745120644569397
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 4, 20]",3,ReLU,0.6790304810870363,0.7755195200443268
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 6, 2]",3,ReLU,0.26037458685273596,1.8340378403663635
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 6, 4]",3,ReLU,0.6412045538009549,0.8278617560863495
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 6, 6]",3,ReLU,0.9085567388909291,0.2545494958758354
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 6, 8]",3,ReLU,0.8997429305912596,0.28872132301330566
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 6, 10]",3,ReLU,0.6533235402130003,0.7880085408687592
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 6, 12]",3,ReLU,0.8927653323540213,0.2817898094654083
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 6, 14]",3,ReLU,0.9004774146162321,0.27178796380758286
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 6, 16]",3,ReLU,0.884318766066838,0.3022586405277252
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 6, 18]",3,ReLU,0.8960705104663974,0.28687186539173126
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 6, 20]",3,ReLU,0.6555269922879178,0.8085194230079651
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 8, 2]",3,ReLU,0.5934630921777452,0.8707262277603149
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 8, 4]",3,ReLU,0.9063532868160118,0.25232718884944916
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 8, 6]",3,ReLU,0.9056188027910393,0.26837699115276337
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 8, 8]",3,ReLU,0.6547925082629453,0.7959494590759277
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 8, 10]",3,ReLU,0.26037458685273596,1.8337828516960144
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 8, 12]",3,ReLU,0.9045170767535806,0.25596702843904495
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 8, 14]",3,ReLU,0.8872567021667279,0.30450955033302307
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 8, 16]",3,ReLU,0.6426735218508998,0.8084043860435486
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 8, 18]",3,ReLU,0.6452442159383034,0.7730247676372528
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 8, 20]",3,ReLU,0.6478149100257069,0.7844330370426178
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 10, 2]",3,ReLU,0.6948218876239441,0.7699465751647949
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 10, 4]",3,ReLU,0.9026808666911494,0.2714908570051193
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 10, 6]",3,ReLU,0.26037458685273596,1.8351542353630066
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 10, 8]",3,ReLU,0.6478149100257069,0.7982229590415955
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 10, 10]",3,ReLU,0.6243114212265883,0.7729747295379639
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 10, 12]",3,ReLU,0.6878442893867058,0.7792515754699707
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 10, 14]",3,ReLU,0.705839147998531,0.7121695578098297
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 10, 16]",3,ReLU,0.6599338964377525,0.7871534526348114
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 10, 18]",3,ReLU,0.7142857142857143,0.6962101757526398
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 10, 20]",3,ReLU,0.6547925082629453,0.8297426998615265
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 12, 2]",3,ReLU,0.9070877708409842,0.26782210171222687
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 12, 4]",3,ReLU,0.26037458685273596,1.8359044194221497
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 12, 6]",3,ReLU,0.6746235769372017,0.7940677106380463
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 12, 8]",3,ReLU,0.712082262210797,0.7102971374988556
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 12, 10]",3,ReLU,0.6533235402130003,0.7857262790203094
MLP,CrossEntropyLoss,Adam,0.1,100,16,"[2, 12, 12]",3,ReLU,0.7040029379360999,0.7165935337543488
